ingredient_rawmaterial_id,ingredient_id,raw_material_type_id
2134,152,34
2135,385,185
2136,357,116
2137,150,64
2138,337,74
2139,325,159
2140,390,186
2141,156,191
2142,161,43
2143,344,3
2144,177,35
2145,193,45
2146,113,199
2147,162,25
2148,205,183
2149,184,36
2150,249,125
2151,269,112
2152,116,91
2153,358,71
2154,351,62
2155,262,129
2156,241,10
2157,297,61
2158,394,75
2159,225,72
2160,200,22
2161,392,164
2162,324,2
2163,100,56
2164,338,110
2165,338,56
2166,299,80
2167,292,81
2168,192,119
2169,338,83
2170,175,6
2171,351,179
2172,335,70
2173,361,4
2174,302,23
2175,212,154
2176,347,146
2177,111,19
2178,258,77
2179,182,73
2180,259,196
2181,172,120
2182,398,40
2183,373,17
2184,105,103
2185,104,137
2186,353,33
2187,310,153
2188,144,10
2189,382,186
2190,289,24
2191,202,12
2192,221,179
2193,320,148
2194,308,91
2195,135,120
2196,324,75
2197,261,16
2198,158,33
2199,337,91
2200,185,126
2201,190,147
2202,257,160
2203,154,110
2204,315,9
2205,229,154
2206,331,36
2207,378,20
2208,266,4
2209,284,92
2210,231,41
2211,363,97
2212,178,184
2213,303,29
2214,151,85
2215,126,28
2216,121,40
2217,361,87
2218,159,177
2219,227,39
2220,209,57
2221,178,200
2222,188,175
2223,356,180
2224,103,187
2225,107,96
2226,133,98
2227,107,31
2228,141,7
2229,372,9
2230,337,106
2231,247,192
2232,304,24
2233,100,71
2234,363,119
2235,254,88
2236,353,52
2237,112,128
2238,388,19
2239,153,32
2240,136,10
2241,245,51
2242,236,115
2243,225,183
2244,216,124
2245,369,50
2246,168,180
2247,172,170
2248,199,92
2249,193,161
2250,297,87
2251,254,52
2252,176,128
2253,213,86
2254,167,183
2255,100,157
2256,244,15
2257,309,145
2258,334,47
2259,179,44
2260,207,171
2261,197,59
2262,320,142
2263,213,184
2264,117,62
2265,166,80
2266,129,196
2267,143,8
2268,281,39
2269,295,95
2270,105,188
2271,213,143
2272,287,140
2273,236,126
2274,225,90
2275,233,44
2276,327,159
2277,334,200
2278,374,188
2279,347,163
2280,344,67
2281,348,152
2282,335,59
2283,245,111
2284,117,70
2285,259,117
2286,154,56
2287,112,74
2288,134,198
2289,314,198
2290,235,193
2291,345,120
2292,368,94
2293,194,45
2294,312,123
2295,285,50
2296,348,88
2297,151,94
2298,347,175
2299,333,150
2300,200,177
2301,233,126
2302,211,95
2303,350,65
2304,325,178
2305,119,134
2306,282,23
2307,205,71
2308,225,50
2309,322,174
2310,319,30
2311,267,175
2312,330,183
2313,327,28
2314,397,76
2315,386,145
2316,253,68
2317,352,21
2318,186,20
2319,390,25
2320,291,122
2321,135,80
2322,113,57
2323,332,67
2324,279,81
2325,122,152
2326,339,10
2327,178,110
2328,249,109
2329,371,64
2330,145,191
2331,221,67
2332,220,91
2333,221,134
2334,328,163
2335,188,21
2336,121,75
2337,217,138
2338,319,90
2339,383,73
2340,281,29
2341,386,190
2342,385,194
2343,257,101
2344,294,134
2345,277,45
2346,296,75
2347,352,2
2348,194,10
2349,240,197
2350,326,104
2351,277,59
2352,270,24
2353,130,55
2354,130,54
2355,325,108
2356,240,115
2357,349,35
2358,279,90
2359,304,6
2360,285,117
2361,131,39
2362,212,197
2363,309,127
2364,359,172
2365,213,31
2366,262,113
2367,308,172
2368,227,95
2369,110,67
2370,285,114
2371,354,153
2372,163,15
2373,380,165
2374,167,175
2375,376,37
2376,113,112
2377,141,90
2378,362,80
2379,343,185
2380,150,183
2381,372,54
2382,329,191
2383,341,79
2384,223,83
2385,225,2
2386,268,113
2387,198,44
2388,363,53
2389,131,87
2390,375,44
2391,259,144
2392,267,122
2393,333,74
2394,398,32
2395,395,26
2396,391,101
2397,292,32
2398,268,88
2399,188,94
2400,243,111
2401,390,16
2402,295,152
2403,346,17
2404,359,105
2405,394,190
2406,296,5
2407,311,96
2408,154,118
2409,365,84
2410,301,162
2411,135,191
2412,135,12
2413,122,56
2414,157,167
2415,170,6
2416,187,121
2417,158,58
2418,397,26
2419,168,187
2420,380,191
2421,265,28
2422,355,15
2423,212,36
2424,126,194
2425,254,170
2426,173,153
2427,177,115
2428,182,14
2429,382,42
2430,258,41
2431,358,18
2432,213,171
2433,337,163
2434,364,83
2435,175,30
2436,337,163
2437,395,79
2438,314,22
2439,332,190
2440,193,88
2441,380,194
2442,312,146
2443,225,67
2444,155,176
2445,356,18
2446,101,153
2447,136,47
2448,116,75
2449,131,119
2450,127,192
2451,100,104
2452,383,193
2453,173,2
2454,259,149
2455,373,27
2456,316,29
2457,111,63
2458,340,24
2459,165,75
2460,107,14
2461,391,92
2462,260,139
2463,108,89
2464,306,67
2465,296,114
2466,354,132
2467,373,3
2468,350,180
2469,299,160
2470,208,128
2471,362,175
2472,341,182
2473,282,101
2474,302,143
2475,311,22
2476,385,84
2477,185,197
2478,377,180
2479,359,139
2480,239,184
2481,279,8
2482,149,148
2483,381,75
2484,157,18
2485,293,192
2486,279,187
2487,320,165
2488,160,117
2489,315,128
2490,327,132
2491,246,177
2492,110,158
2493,240,191
2494,386,128
2495,172,34
2496,192,30
2497,385,141
2498,188,27
2499,204,70
2500,212,197
2501,290,163
2502,211,123
2503,249,162
2504,377,39
2505,384,101
2506,289,130
2507,163,112
2508,237,200
2509,345,104
2510,230,137
2511,144,194
2512,133,17
2513,386,53
2514,171,29
2515,102,70
2516,393,42
2517,235,190
2518,379,36
2519,179,98
2520,334,175
2521,121,62
2522,122,46
2523,140,86
2524,159,182
2525,139,35
2526,216,6
2527,313,143
2528,157,173
2529,146,149
2530,118,199
2531,312,95
2532,189,181
2533,100,126
2534,113,49
2535,374,96
2536,150,91
2537,128,137
2538,345,155
2539,179,128
2540,259,4
2541,288,20
2542,138,80
2543,377,164
2544,241,45
2545,292,128
2546,377,180
2547,161,15
2548,398,3
2549,345,85
2550,352,86
2551,324,65
2552,379,150
2553,155,49
2554,345,109
2555,183,34
2556,158,85
2557,342,191
2558,155,117
2559,327,157
2560,184,7
2561,114,194
2562,168,65
2563,326,136
2564,288,78
2565,366,161
2566,192,192
2567,239,120
2568,201,52
2569,116,34
2570,208,49
2571,281,103
2572,280,190
2573,378,185
2574,263,8
2575,380,64
2576,215,102
2577,278,103
2578,240,137
2579,217,102
2580,142,186
2581,390,61
2582,304,50
2583,346,122
2584,269,72
2585,188,8
2586,356,75
2587,352,4
2588,396,60
2589,292,84
2590,325,6
2591,159,87
2592,365,13
2593,257,19
2594,327,152
2595,168,71
2596,133,61
2597,334,189
2598,294,200
2599,394,147
2600,222,183
2601,282,103
2602,115,157
2603,192,173
2604,230,57
2605,255,30
2606,115,34
2607,336,6
2608,231,66
2609,302,66
2610,258,19
2611,119,141
2612,328,66
2613,134,158
2614,397,159
2615,165,71
2616,297,22
2617,329,108
2618,292,69
2619,385,133
2620,327,154
2621,100,50
2622,252,25
2623,123,115
2624,296,135
2625,123,97
2626,361,110
2627,188,28
2628,224,13
2629,234,26
2630,341,122
2631,165,145
2632,314,127
2633,364,193
2634,195,15
2635,264,161
2636,307,123
2637,320,60
2638,232,46
2639,169,56
2640,341,153
2641,398,147
2642,233,27
2643,129,26
2644,116,97
2645,173,143
2646,162,30
2647,173,134
2648,264,31
2649,280,180
2650,312,110
2651,372,69
2652,297,144
2653,320,144
2654,395,165
2655,352,137
2656,157,172
2657,296,52
2658,292,48
2659,257,152
2660,237,92
2661,317,192
2662,384,134
2663,150,25
2664,172,146
2665,289,88
2666,154,14
2667,269,172
2668,337,93
2669,363,195
2670,313,51
2671,339,140
2672,361,180
2673,304,160
2674,199,169
2675,284,21
2676,282,88
2677,364,104
2678,307,38
2679,183,175
2680,341,164
2681,263,145
2682,307,180
2683,396,43
2684,197,46
2685,308,127
2686,142,99
2687,139,2
2688,348,101
2689,216,163
2690,123,185
2691,115,107
2692,264,98
2693,351,174
2694,187,163
2695,268,68
2696,104,169
2697,125,163
2698,158,147
2699,163,37
2700,354,103
2701,318,26
2702,338,58
2703,358,114
2704,311,67
2705,274,153
2706,158,76
2707,197,7
2708,255,174
2709,337,91
2710,256,97
2711,241,3
2712,284,29
2713,240,19
2714,371,135
2715,264,55
2716,307,179
2717,206,95
2718,317,179
2719,163,118
2720,386,185
2721,267,15
2722,398,111
2723,238,101
2724,282,64
2725,184,116
2726,310,90
2727,183,17
2728,261,19
2729,296,67
2730,246,53
2731,255,37
2732,333,160
2733,328,194
2734,163,106
2735,298,67
2736,116,93
2737,283,135
2738,297,61
2739,179,88
2740,145,52
2741,362,182
2742,193,12
2743,345,106
2744,317,105
2745,117,57
2746,275,153
2747,314,179
2748,391,200
2749,335,39
2750,212,52
2751,304,69
2752,109,82
2753,322,143
2754,204,51
2755,270,133
2756,169,78
2757,364,195
2758,209,139
2759,379,50
2760,218,129
2761,246,112
2762,226,93
2763,123,84
2764,250,113
2765,172,170
2766,316,108
2767,135,103
2768,178,59
2769,215,138
2770,388,4
2771,125,103
2772,126,90
2773,378,1
2774,214,50
2775,137,36
2776,232,177
2777,341,84
2778,375,152
2779,113,109
2780,349,93
2781,220,104
2782,312,39
2783,142,198
2784,359,125
2785,151,132
2786,204,12
2787,264,35
2788,151,76
2789,127,195
2790,201,117
2791,200,84
2792,132,195
2793,344,113
2794,326,99
2795,137,105
2796,246,9
2797,300,43
2798,126,64
2799,142,13
2800,347,77
2801,294,73
2802,135,80
2803,269,69
2804,173,135
2805,328,14
2806,148,97
2807,299,64
2808,189,76
2809,320,163
2810,211,124
2811,158,142
2812,153,121
2813,175,169
2814,139,171
2815,257,98
2816,107,197
2817,340,150
2818,311,171
2819,174,97
2820,391,25
2821,345,60
2822,232,169
2823,171,122
2824,348,160
2825,160,111
2826,102,150
2827,184,53
2828,295,153
2829,240,93
2830,179,77
2831,342,198
2832,118,58
2833,297,173
2834,154,33
2835,278,74
2836,166,92
2837,378,114
2838,237,10
2839,166,46
2840,189,43
2841,258,56
2842,332,182
2843,283,165
2844,363,197
2845,278,187
2846,127,49
2847,337,24
2848,113,152
2849,288,76
2850,398,87
2851,194,125
2852,305,37
2853,387,77
2854,328,95
2855,342,42
2856,378,105
2857,304,145
2858,179,183
2859,112,168
2860,210,81
2861,354,191
2862,393,92
2863,386,50
2864,135,115
2865,354,62
2866,386,73
2867,341,77
2868,265,161
2869,167,96
2870,383,156
2871,246,48
2872,106,198
2873,347,112
2874,376,166
2875,338,147
2876,388,64
2877,172,30
2878,174,97
2879,262,97
2880,273,150
2881,331,103
2882,150,178
2883,215,199
2884,393,42
2885,288,175
2886,331,182
2887,287,108
2888,147,150
2889,275,137
2890,171,190
2891,149,161
2892,180,144
2893,367,2
2894,327,189
2895,284,8
2896,106,95
2897,251,139
2898,257,70
2899,140,135
2900,286,93
2901,248,118
2902,101,176
2903,212,140
2904,282,76
2905,119,102
2906,165,107
2907,125,199
2908,230,131
2909,313,161
2910,246,50
2911,345,53
2912,347,161
2913,325,191
2914,393,1
2915,273,64
2916,111,110
2917,239,169
2918,371,199
2919,293,146
2920,378,118
2921,121,44
2922,148,114
2923,399,57
2924,396,159
2925,264,174
2926,389,39
2927,347,73
2928,231,95
2929,234,109
2930,313,80
2931,208,31
2932,397,193
2933,327,53
2934,391,166
2935,194,194
2936,231,174
2937,371,40
2938,265,14
2939,306,154
2940,219,190
2941,361,157
2942,306,37
2943,176,171
2944,351,23
2945,102,43
2946,329,55
2947,160,192
2948,283,57
2949,238,140
2950,387,145
2951,151,169
2952,219,170
2953,218,77
2954,241,20
2955,302,87
2956,269,165
2957,228,186
2958,135,130
2959,100,173
2960,246,115
2961,201,44
2962,361,169
2963,334,175
2964,370,164
2965,113,68
2966,261,101
2967,101,51
2968,311,12
2969,289,79
2970,310,71
2971,104,44
2972,190,160
2973,328,153
2974,386,186
2975,193,188
2976,341,72
2977,307,188
2978,133,82
2979,228,15
2980,262,101
2981,336,56
2982,211,77
2983,399,28
2984,310,137
2985,350,162
2986,274,107
2987,199,125
2988,129,107
2989,310,135
2990,277,48
2991,201,3
2992,376,58
2993,239,143
2994,273,102
2995,281,100
2996,350,127
2997,395,52
2998,387,94
2999,334,55
3000,161,149
3001,299,74
3002,223,37
3003,287,109
3004,227,50
3005,214,86
3006,254,88
3007,307,159
3008,290,125
3009,246,33
3010,265,147
3011,277,4
3012,346,23
3013,333,116
3014,380,179
3015,277,73
3016,179,180
3017,317,139
3018,203,161
3019,168,96
3020,323,9
3021,312,4
3022,271,71
3023,371,28
3024,200,53
3025,264,167
3026,253,154
3027,328,97
3028,383,138
3029,356,181
3030,101,56
3031,376,126
3032,233,18
3033,212,90
3034,224,17
3035,399,140
3036,230,116
3037,276,164
3038,299,176
3039,342,101
3040,241,182
3041,301,163
3042,193,73
3043,391,79
3044,269,162
3045,142,57
3046,184,66
3047,135,169
3048,338,147
3049,391,17
3050,312,195
3051,115,35
3052,328,126
3053,161,122
3054,150,32
3055,147,95
3056,329,188
3057,256,75
3058,365,67
3059,369,180
3060,271,140
3061,227,6
3062,172,116
3063,194,135
3064,112,35
3065,356,94
3066,133,99
3067,324,17
3068,324,45
3069,328,194
3070,327,10
3071,382,70
3072,257,34
3073,187,74
3074,329,85
3075,395,170
3076,302,100
3077,149,119
3078,149,131
3079,134,187
3080,195,109
3081,197,68
3082,133,68
3083,230,76
3084,230,163
3085,373,57
3086,136,34
3087,188,53
3088,305,46
3089,124,180
3090,233,90
3091,311,197
3092,161,46
3093,294,104
3094,134,10
3095,146,98
3096,228,87
3097,243,144
3098,387,42
3099,278,93
3100,155,94
3101,100,17
3102,224,85
3103,247,81
3104,220,50
3105,351,149
3106,278,70
3107,315,91
3108,217,182
3109,324,29
3110,177,117
3111,363,144
3112,235,51
3113,242,20
3114,318,154
3115,211,83
3116,118,136
3117,209,200
3118,243,190
3119,185,94
3120,343,68
3121,246,162
3122,234,6
3123,211,30
3124,273,79
3125,148,34
3126,377,33
3127,307,73
3128,139,70
3129,277,45
3130,276,87
3131,358,136
3132,277,150
3133,355,17
3134,373,41
3135,358,63
3136,329,198
3137,259,109
3138,150,53
3139,317,178
3140,102,119
3141,233,188
3142,290,145
3143,216,160
3144,156,165
3145,217,184
3146,184,189
3147,341,17
3148,229,68
3149,303,40
3150,270,11
3151,112,49
3152,359,165
3153,328,196
3154,378,200
3155,147,4
3156,327,17
3157,386,165
3158,208,42
3159,110,130
3160,231,74
3161,298,168
3162,394,177
3163,158,138
3164,316,46
3165,277,73
3166,389,144
3167,185,152
3168,229,5
3169,211,74
3170,283,130
3171,336,144
3172,109,136
3173,190,179
3174,343,7
3175,195,42
3176,164,26
3177,316,65
3178,110,166
3179,233,190
3180,118,80
3181,309,113
3182,228,178
3183,260,151
3184,341,10
3185,116,99
3186,223,16
3187,128,146
3188,239,65
3189,382,65
3190,115,45
3191,381,21
3192,166,17
3193,203,183
3194,383,185
3195,236,194
3196,338,86
3197,206,2
3198,374,72
3199,390,27
3200,350,120
3201,257,131
3202,171,165
3203,136,37
3204,194,9
3205,142,35
3206,104,126
3207,351,151
3208,350,115
3209,202,62
3210,251,53
3211,137,154
3212,133,156
3213,137,154
3214,103,195
3215,397,16
3216,346,19
3217,128,78
3218,184,141
3219,143,102
3220,326,74
3221,257,37
3222,102,169
3223,365,187
3224,211,163
3225,382,154
3226,217,111
3227,167,41
3228,234,37
3229,202,84
3230,315,169
3231,103,65
3232,197,183
3233,282,121
3234,280,149
3235,177,25
3236,186,25
3237,185,68
3238,337,167
3239,264,111
3240,398,159
3241,151,152
3242,169,58
3243,162,180
3244,358,15
3245,177,28
3246,267,86
3247,244,67
3248,196,167
3249,131,46
3250,173,40
3251,291,161
3252,218,186
3253,340,98
3254,233,23
3255,147,84
3256,262,194
3257,357,43
3258,379,186
3259,223,190
3260,268,140
3261,322,70
3262,213,12
3263,142,17
3264,323,65
3265,163,187
3266,293,26
3267,295,19
3268,351,153
3269,335,61
3270,354,122
3271,366,9
3272,240,191
3273,344,175
3274,363,76
3275,353,132
3276,213,98
3277,128,54
3278,358,34
3279,395,145
3280,205,47
3281,213,155
3282,126,168
3283,111,18
3284,249,177
3285,294,40
3286,384,54
3287,130,80
3288,143,139
3289,239,80
3290,253,195
3291,260,106
3292,280,123
3293,284,1
3294,310,33
3295,350,180
3296,382,70
3297,206,82
3298,238,126
3299,383,195
3300,247,176
3301,368,23
3302,280,198
3303,386,29
3304,248,155
3305,287,82
3306,133,43
3307,288,12
3308,118,12
3309,322,57
3310,217,95
3311,184,65
3312,200,115
3313,382,125
3314,275,78
3315,133,10
3316,137,185
3317,166,166
3318,168,175
3319,194,198
3320,262,81
3321,244,193
3322,191,161
3323,318,165
3324,366,177
3325,330,20
3326,352,16
3327,351,194
3328,232,96
3329,145,94
3330,180,111
3331,155,139
3332,101,135
3333,213,57
3334,317,180
3335,350,21
3336,346,138
3337,282,154
3338,336,89
3339,137,58
3340,121,198
3341,343,21
3342,349,167
3343,121,92
3344,316,66
3345,155,115
3346,248,58
3347,136,57
3348,252,120
3349,334,197
3350,307,42
3351,147,190
3352,184,50
3353,128,7
3354,274,182
3355,234,46
3356,351,7
3357,123,32
3358,329,88
3359,370,195
3360,376,109
3361,299,174
3362,109,37
3363,113,81
3364,189,86
3365,160,141
3366,151,92
3367,263,103
3368,143,165
3369,211,70
3370,310,20
3371,223,166
3372,291,95
3373,132,161
3374,328,16
3375,380,82
3376,151,53
3377,390,125
3378,170,116
3379,121,174
3380,381,14
3381,377,180
3382,339,118
3383,113,10
3384,307,111
3385,179,194
3386,100,191
3387,218,134
3388,393,180
3389,370,189
3390,359,146
3391,397,190
3392,318,78
3393,392,91
3394,310,129
3395,364,133
3396,399,124
3397,299,64
3398,280,181
3399,322,123
3400,161,196
3401,244,103
3402,224,4
3403,362,169
3404,314,89
3405,359,6
3406,384,34
3407,372,170
3408,224,107
3409,344,181
3410,379,83
3411,338,34
3412,100,172
3413,204,156
3414,111,68
3415,104,56
3416,109,39
3417,126,194
3418,179,31
3419,192,117
3420,142,89
3421,209,58
3422,169,77
3423,186,27
3424,346,130
3425,396,37
3426,136,107
3427,220,192
3428,371,66
3429,132,197
3430,346,56
3431,218,131
3432,102,46
3433,192,109
3434,371,74
3435,206,75
3436,368,146
3437,370,52
3438,292,190
3439,393,197
3440,120,5
3441,138,168
3442,257,87
3443,152,156
3444,278,178
3445,145,101
3446,359,100
3447,128,120
3448,204,19
3449,395,102
3450,289,76
3451,186,26
3452,353,142
3453,343,56
3454,143,50
3455,103,155
3456,257,114
3457,307,147
3458,282,195
3459,105,50
3460,253,136
3461,341,138
3462,196,148
3463,339,5
3464,393,107
3465,139,199
3466,230,38
3467,348,76
3468,136,82
3469,283,2
3470,220,52
3471,335,74
3472,113,75
3473,279,49
3474,323,121
3475,284,101
3476,173,31
3477,105,79
3478,379,85
3479,146,108
3480,270,51
3481,156,150
3482,396,86
3483,206,53
3484,129,146
3485,161,126
3486,177,17
3487,298,158
3488,257,61
3489,134,46
3490,304,176
3491,259,122
3492,302,85
3493,137,7
3494,278,26
3495,141,153
3496,118,149
3497,121,62
3498,353,8
3499,334,59
3500,362,186
3501,208,9
3502,152,171
3503,255,19
3504,285,100
3505,211,62
3506,285,97
3507,241,173
3508,163,76
3509,185,40
3510,279,168
3511,196,57
3512,318,182
3513,159,132
3514,295,111
3515,207,64
3516,313,166
3517,293,53
3518,259,177
3519,218,140
3520,128,44
3521,187,125
3522,158,106
3523,278,82
3524,260,10
3525,192,190
3526,185,26
3527,268,72
3528,269,10
3529,238,154
3530,392,31
3531,210,137
3532,338,154
3533,264,88
3534,361,28
3535,107,165
3536,182,33
3537,154,64
3538,363,87
3539,202,92
3540,110,113
3541,108,11
3542,183,124
3543,388,90
3544,344,173
3545,334,198
3546,338,100
3547,329,97
3548,294,42
3549,261,69
3550,297,107
3551,259,148
3552,144,111
3553,348,121
3554,292,19
3555,198,167
3556,153,174
3557,263,181
3558,223,43
3559,108,122
3560,326,19
3561,303,90
3562,363,52
3563,154,149
3564,284,185
3565,323,128
3566,301,143
3567,141,163
3568,250,34
3569,284,110
3570,361,98
3571,313,177
3572,364,101
3573,206,166
3574,248,138
3575,185,109
3576,385,167
3577,376,12
3578,162,200
3579,256,97
3580,133,61
3581,151,77
3582,316,198
3583,313,71
3584,207,149
3585,323,178
3586,270,153
3587,252,140
3588,272,18
3589,100,12
3590,281,142
3591,390,102
3592,237,23
3593,126,71
3594,246,14
3595,388,48
3596,212,96
3597,261,193
3598,358,43
3599,207,11
3600,324,54
3601,101,65
3602,267,147
3603,301,140
3604,120,145
3605,134,186
3606,392,82
3607,383,11
3608,391,77
3609,153,127
3610,145,41
3611,317,87
3612,394,64
3613,345,6
3614,170,59
3615,184,36
3616,196,167
3617,302,184
3618,124,124
3619,338,62
3620,200,158
3621,305,28
3622,376,170
3623,352,197
3624,383,31
3625,193,145
3626,278,94
3627,347,81
3628,123,47
3629,174,138
3630,274,145
3631,279,86
3632,232,102
3633,370,17
3634,153,1
3635,187,94
3636,226,29
3637,387,15
3638,349,171
3639,122,67
3640,100,127
3641,173,47
3642,396,40
3643,366,180
3644,394,82
3645,370,192
3646,117,130
3647,360,188
3648,279,29
3649,332,17
3650,171,93
3651,390,192
3652,128,57
3653,348,29
3654,343,88
3655,376,151
3656,274,10
3657,375,103
3658,125,35
3659,107,18
3660,359,165
3661,299,156
3662,215,105
3663,236,3
3664,306,57
3665,325,53
3666,340,189
3667,129,175
3668,274,120
3669,362,84
3670,314,174
3671,382,110
3672,190,172
3673,273,51
3674,144,76
3675,177,31
3676,351,172
3677,394,106
3678,392,58
3679,362,110
3680,128,150
3681,289,160
3682,373,4
3683,175,72
3684,189,12
3685,267,174
3686,106,64
3687,268,115
3688,196,2
3689,284,129
3690,349,47
3691,232,80
3692,118,59
3693,254,55
3694,116,178
3695,310,171
3696,122,152
3697,392,102
3698,283,103
3699,320,63
3700,184,75
